transaction_id,date_id,transaction_datetime,account_id,customer_id,branch_id,product_id,transaction_type,transaction_channel,transaction_amount,currency,running_balance,is_flagged_fraud
TXN00009049,20240422,2024-04-22 17:19:00,ACC001128,CUST00229,BR0011,PRD010,Payment,ATM,-11635.47,INR,69416.55,False
TXN00009050,20250121,2025-01-21 09:57:00,ACC000802,CUST00581,BR0017,PRD006,Withdrawal,ATM,-39471.43,INR,491063.02,False
TXN00009051,20220711,2022-07-11 04:40:00,ACC000996,CUST00623,BR0021,PRD004,Payment,Online,-42504.71,INR,64187.79,False
TXN00009052,20241015,2024-10-15 15:19:00,ACC000196,CUST00093,BR0011,PRD009,Transfer,ATM,76665.75,INR,351975.42,False
TXN00009053,20250131,2025-01-31 10:51:00,ACC001243,CUST00603,BR0018,PRD008,Fee,Mobile App,-17847.07,INR,176908.23,False
TXN00009054,20230131,2023-01-31 13:58:00,ACC001084,CUST00836,BR0024,PRD006,Withdrawal,Online,-18148.35,INR,347356.15,False
TXN00009055,20241027,2024-10-27 00:57:00,ACC000387,CUST00866,BR0002,PRD005,Refund,Mobile App,57502.26,INR,319994.58,False
TXN00009056,20231002,2023-10-02 15:36:00,ACC000515,CUST00617,BR0019,PRD004,Withdrawal,ATM,-6418.91,INR,345050.7,True
TXN00009057,20241015,2024-10-15 04:15:00,ACC000281,CUST00947,BR0022,PRD002,Withdrawal,Mobile App,-6215.85,INR,446326.34,True
TXN00009058,20230721,2023-07-21 20:44:00,ACC000471,CUST00750,BR0025,PRD009,Withdrawal,ATM,-31751.3,INR,262649.15,False
TXN00009059,20220819,2022-08-19 01:43:00,ACC001245,CUST00172,BR0009,PRD006,Interest Credit,ATM,47417.27,INR,497723.8,False
TXN00009060,20240523,2024-05-23 04:03:00,ACC000063,CUST00468,BR0016,PRD009,Deposit,Mobile App,63521.45,INR,423302.91,False
TXN00009061,20230728,2023-07-28 00:51:00,ACC001074,CUST00266,BR0017,PRD007,Transfer,Mobile App,10968.95,INR,380513.12,False
TXN00009062,20220828,2022-08-28 20:29:00,ACC001416,CUST00912,BR0012,PRD006,Payment,Online,-23723.07,INR,94063.95,False
TXN00009063,20220331,2022-03-31 20:30:00,ACC001126,CUST00228,BR0012,PRD001,Payment,Mobile App,-9625.1,INR,102771.72,False
TXN00009064,20220820,2022-08-20 17:21:00,ACC000606,CUST00920,BR0018,PRD008,Withdrawal,Mobile App,-5860.28,INR,80225.55,False
TXN00009065,20230402,2023-04-02 23:17:00,ACC001474,CUST00389,BR0015,PRD003,Interest Credit,ATM,94105.51,INR,197999.84,False
TXN00009066,20220821,2022-08-21 06:35:00,ACC000604,CUST00561,BR0010,PRD001,Refund,Branch,18760.47,INR,379197.79,False
TXN00009067,20221220,2022-12-20 18:05:00,ACC000893,CUST00889,BR0004,PRD005,Fee,POS,-44151.35,INR,26782.81,False
TXN00009068,20241001,2024-10-01 10:44:00,ACC000213,CUST00255,BR0006,PRD004,Payment,ATM,-15005.51,INR,356933.79,False
TXN00009069,20250918,2025-09-18 00:56:00,ACC001307,CUST00707,BR0014,PRD005,Withdrawal,Branch,-24815.73,INR,125679.35,False
TXN00009070,20230315,2023-03-15 07:54:00,ACC000070,CUST00312,BR0002,PRD006,Withdrawal,Mobile App,-36755.33,INR,386550.45,False
TXN00009071,20251030,2025-10-30 19:08:00,ACC000587,CUST00819,BR0008,PRD010,Deposit,Mobile App,6915.12,INR,235744.6,False
TXN00009072,20250808,2025-08-08 23:04:00,ACC001131,CUST00315,BR0009,PRD002,Fee,ATM,-11681.84,INR,475561.27,False
TXN00009073,20221211,2022-12-11 00:51:00,ACC000876,CUST00329,BR0007,PRD005,Interest Credit,ATM,25854.39,INR,215910.69,False
TXN00009074,20231026,2023-10-26 19:31:00,ACC000155,CUST00268,BR0002,PRD004,Payment,ATM,-26408.2,INR,294941.29,False
TXN00009075,20251222,2025-12-22 02:34:00,ACC001231,CUST00642,BR0002,PRD008,Deposit,Online,7584.69,INR,479994.22,False
TXN00009076,20231019,2023-10-19 08:18:00,ACC000768,CUST00152,BR0017,PRD005,Refund,POS,48514.57,INR,243025.4,False
TXN00009077,20220510,2022-05-10 15:06:00,ACC000452,CUST00867,BR0008,PRD004,Fee,Mobile App,-4337.54,INR,408050.62,False
TXN00009078,20220521,2022-05-21 15:39:00,ACC001231,CUST00642,BR0002,PRD008,Deposit,ATM,79622.85,INR,121859.31,False
TXN00009079,20230219,2023-02-19 07:25:00,ACC000416,CUST00317,BR0018,PRD007,Withdrawal,ATM,-44528.07,INR,99399.04,False
TXN00009080,20250121,2025-01-21 22:03:00,ACC000911,CUST00030,BR0018,PRD002,Payment,Mobile App,-7589.18,INR,83303.76,False
TXN00009081,20230918,2023-09-18 17:45:00,ACC001236,CUST00899,BR0004,PRD008,Withdrawal,Online,-6152.28,INR,399804.81,False
TXN00009082,20221011,2022-10-11 16:27:00,ACC000355,CUST00288,BR0006,PRD006,Interest Credit,ATM,65089.29,INR,184725.8,False
TXN00009083,20220811,2022-08-11 21:34:00,ACC000799,CUST00425,BR0006,PRD009,Withdrawal,Mobile App,-29070.45,INR,140975.89,False
TXN00009084,20240114,2024-01-14 01:37:00,ACC000418,CUST00503,BR0021,PRD002,Interest Credit,ATM,29243.04,INR,399341.43,False
TXN00009085,20230408,2023-04-08 07:56:00,ACC001198,CUST00163,BR0008,PRD003,Refund,Online,15672.05,INR,127337.43,False
TXN00009086,20250723,2025-07-23 00:54:00,ACC000014,CUST00943,BR0023,PRD008,Transfer,Online,11194.48,INR,498123.35,False
TXN00009087,20250309,2025-03-09 02:38:00,ACC001086,CUST00352,BR0003,PRD003,Fee,ATM,-19523.49,INR,318453.78,False
TXN00009088,20221223,2022-12-23 15:20:00,ACC000347,CUST00027,BR0023,PRD006,Fee,Mobile App,-19504.15,INR,202082.92,False
TXN00009089,20241112,2024-11-12 09:21:00,ACC000049,CUST00048,BR0021,PRD010,Refund,Mobile App,49164.16,INR,415981.57,False
TXN00009090,20250717,2025-07-17 13:22:00,ACC000215,CUST00365,BR0018,PRD009,Payment,Online,-25665.1,INR,423228.36,False
TXN00009091,20240508,2024-05-08 06:04:00,ACC000622,CUST00161,BR0001,PRD009,Payment,Online,-6751.59,INR,443154.66,False
TXN00009092,20231027,2023-10-27 14:25:00,ACC000316,CUST00287,BR0004,PRD009,Deposit,Online,15210.87,INR,494749.17,False
TXN00009093,20250918,2025-09-18 16:05:00,ACC000809,CUST00948,BR0020,PRD006,Refund,ATM,45541.76,INR,149715.4,False
TXN00009094,20241011,2024-10-11 14:53:00,ACC001420,CUST00142,BR0014,PRD004,Transfer,Mobile App,46381.14,INR,373403.69,False
TXN00009095,20220326,2022-03-26 13:43:00,ACC001447,CUST00872,BR0007,PRD002,Interest Credit,ATM,56909.29,INR,223228.9,False
TXN00009096,20230913,2023-09-13 00:53:00,ACC000876,CUST00329,BR0007,PRD005,Deposit,Online,18219.85,INR,479384.22,False
TXN00009097,20241120,2024-11-20 15:54:00,ACC001011,CUST00259,BR0024,PRD008,Payment,Online,-38695.46,INR,28510.55,False
TXN00009098,20220828,2022-08-28 20:38:00,ACC000063,CUST00468,BR0016,PRD009,Payment,ATM,-39429.76,INR,174477.98,False
TXN00009099,20221229,2022-12-29 02:22:00,ACC001237,CUST00353,BR0015,PRD005,Interest Credit,Online,93189.25,INR,214409.45,False
TXN00009100,20240401,2024-04-01 14:42:00,ACC000364,CUST00998,BR0022,PRD006,Fee,POS,-43006.78,INR,62225.62,False
TXN00009101,20251113,2025-11-13 00:49:00,ACC000295,CUST00931,BR0023,PRD009,Transfer,Online,68138.36,INR,216731.1,False
TXN00009102,20231030,2023-10-30 17:15:00,ACC001247,CUST00844,BR0001,PRD001,Withdrawal,POS,-45066.42,INR,169834.68,False
TXN00009103,20250815,2025-08-15 17:24:00,ACC000310,CUST00422,BR0022,PRD003,Interest Credit,ATM,94910.52,INR,337688.39,False
TXN00009104,20251026,2025-10-26 02:14:00,ACC001385,CUST00524,BR0003,PRD003,Refund,Online,10863.59,INR,371706.64,False
TXN00009105,20220409,2022-04-09 16:54:00,ACC001412,CUST00119,BR0020,PRD001,Refund,Online,60580.04,INR,40690.57,False
TXN00009106,20220216,2022-02-16 02:04:00,ACC000362,CUST00599,BR0008,PRD004,Deposit,POS,84267.01,INR,12204.29,False
TXN00009107,20240418,2024-04-18 17:20:00,ACC000997,CUST00825,BR0001,PRD010,Withdrawal,ATM,-43755.53,INR,338376.9,False
TXN00009108,20230226,2023-02-26 14:26:00,ACC001315,CUST00486,BR0009,PRD007,Transfer,Branch,92748.63,INR,57799.98,False
TXN00009109,20220303,2022-03-03 15:49:00,ACC000580,CUST00667,BR0019,PRD007,Fee,ATM,-47829.74,INR,253626.71,False
TXN00009110,20250206,2025-02-06 01:22:00,ACC000007,CUST00884,BR0019,PRD002,Fee,ATM,-5602.02,INR,45537.64,False
TXN00009111,20250216,2025-02-16 13:30:00,ACC001366,CUST00705,BR0018,PRD001,Payment,POS,-21184.5,INR,189089.04,False
TXN00009112,20241006,2024-10-06 12:18:00,ACC001258,CUST00445,BR0018,PRD005,Fee,Online,-19475.09,INR,100813.39,False
TXN00009113,20230821,2023-08-21 01:51:00,ACC000934,CUST00946,BR0006,PRD005,Withdrawal,Mobile App,-10243.1,INR,411361.49,False
TXN00009114,20251106,2025-11-06 06:05:00,ACC000897,CUST00528,BR0019,PRD009,Payment,Branch,-1305.24,INR,234826.23,False
TXN00009115,20230127,2023-01-27 18:26:00,ACC001322,CUST00010,BR0013,PRD008,Transfer,Online,24689.92,INR,39589.96,False
TXN00009116,20240903,2024-09-03 11:30:00,ACC000186,CUST00367,BR0005,PRD009,Withdrawal,POS,-24068.07,INR,267948.44,False
TXN00009117,20241211,2024-12-11 19:38:00,ACC000938,CUST00248,BR0013,PRD002,Refund,ATM,14010.93,INR,165534.57,False
TXN00009118,20230826,2023-08-26 19:33:00,ACC000148,CUST00064,BR0019,PRD005,Withdrawal,Mobile App,-96.64,INR,493555.23,False
TXN00009119,20250805,2025-08-05 22:03:00,ACC000640,CUST00244,BR0005,PRD008,Interest Credit,Branch,40051.07,INR,143100.15,False
TXN00009120,20221203,2022-12-03 03:08:00,ACC001122,CUST00922,BR0025,PRD007,Payment,POS,-2214.28,INR,9661.72,False
TXN00009121,20240320,2024-03-20 03:25:00,ACC000067,CUST00299,BR0004,PRD004,Withdrawal,ATM,-13749.97,INR,269409.58,False
TXN00009122,20250512,2025-05-12 01:06:00,ACC000187,CUST00988,BR0005,PRD007,Deposit,Online,53013.21,INR,96956.7,False
TXN00009123,20250615,2025-06-15 14:35:00,ACC001382,CUST00973,BR0016,PRD008,Interest Credit,Branch,13845.13,INR,22644.38,False
TXN00009124,20251106,2025-11-06 13:12:00,ACC000837,CUST00711,BR0022,PRD005,Deposit,POS,50905.43,INR,476277.88,False
TXN00009125,20240122,2024-01-22 04:55:00,ACC000176,CUST00112,BR0014,PRD004,Fee,POS,-47950.94,INR,155906.13,False
TXN00009126,20250305,2025-03-05 09:24:00,ACC001227,CUST00196,BR0013,PRD008,Transfer,POS,26322.17,INR,14490.28,False
TXN00009127,20251201,2025-12-01 21:46:00,ACC001187,CUST00650,BR0025,PRD005,Withdrawal,Branch,-12470.35,INR,385366.9,False
TXN00009128,20251017,2025-10-17 17:56:00,ACC000661,CUST00100,BR0006,PRD008,Payment,Online,-20795.48,INR,98199.59,False
TXN00009129,20251105,2025-11-05 22:17:00,ACC000389,CUST00181,BR0011,PRD008,Transfer,Branch,37547.98,INR,304136.22,False
TXN00009130,20240530,2024-05-30 17:41:00,ACC001137,CUST00267,BR0013,PRD005,Payment,POS,-11775.74,INR,461416.33,False
TXN00009131,20230927,2023-09-27 20:23:00,ACC000779,CUST00398,BR0019,PRD007,Fee,Mobile App,-38381.5,INR,256274.35,False
TXN00009132,20220911,2022-09-11 14:44:00,ACC001165,CUST00875,BR0013,PRD003,Payment,ATM,-44338.58,INR,232578.48,False
TXN00009133,20250211,2025-02-11 16:51:00,ACC001256,CUST00537,BR0021,PRD005,Transfer,Branch,38332.63,INR,365323.44,False
TXN00009134,20220120,2022-01-20 13:27:00,ACC001410,CUST00437,BR0014,PRD009,Fee,Online,-32951.31,INR,71524.97,False
TXN00009135,20230612,2023-06-12 09:33:00,ACC000448,CUST00940,BR0009,PRD007,Interest Credit,Mobile App,64015.4,INR,276245.05,False
TXN00009136,20250314,2025-03-14 16:01:00,ACC000551,CUST00710,BR0003,PRD007,Refund,Branch,92149.18,INR,25715.58,False
TXN00009137,20250516,2025-05-16 04:42:00,ACC001331,CUST00621,BR0013,PRD003,Deposit,Mobile App,50591.01,INR,461510.87,False
TXN00009138,20230111,2023-01-11 01:23:00,ACC000010,CUST00048,BR0011,PRD008,Withdrawal,POS,-7363.64,INR,119652.15,False
TXN00009139,20220615,2022-06-15 17:33:00,ACC000662,CUST00027,BR0025,PRD007,Interest Credit,Branch,47677.6,INR,347831.93,False
TXN00009140,20250419,2025-04-19 23:28:00,ACC000275,CUST00126,BR0023,PRD002,Payment,ATM,-42837.38,INR,476691.65,False
TXN00009141,20240510,2024-05-10 00:27:00,ACC001104,CUST00674,BR0008,PRD003,Withdrawal,Mobile App,-22122.53,INR,18011.12,False
TXN00009142,20230909,2023-09-09 21:30:00,ACC000010,CUST00048,BR0011,PRD008,Fee,POS,-4071.77,INR,83877.03,False
TXN00009143,20230904,2023-09-04 22:34:00,ACC000202,CUST00722,BR0007,PRD010,Deposit,Branch,61844.49,INR,304520.95,False
TXN00009144,20250917,2025-09-17 12:41:00,ACC000896,CUST00058,BR0021,PRD010,Interest Credit,POS,6055.46,INR,304724.38,False
TXN00009145,20230518,2023-05-18 13:31:00,ACC000502,CUST00747,BR0005,PRD004,Withdrawal,ATM,-36780.92,INR,199888.83,False
TXN00009146,20240701,2024-07-01 01:05:00,ACC000524,CUST00107,BR0024,PRD008,Interest Credit,POS,95207.22,INR,495667.78,False
TXN00009147,20220320,2022-03-20 05:01:00,ACC000245,CUST00134,BR0009,PRD002,Deposit,ATM,9022.61,INR,435642.71,False
TXN00009148,20230808,2023-08-08 02:31:00,ACC000233,CUST00097,BR0010,PRD005,Payment,Online,-12141.55,INR,334457.7,False
TXN00009149,20231119,2023-11-19 17:36:00,ACC001267,CUST00193,BR0025,PRD003,Fee,ATM,-42580.62,INR,330109.06,False
TXN00009150,20230131,2023-01-31 22:21:00,ACC000572,CUST00560,BR0011,PRD001,Refund,POS,1622.87,INR,197513.55,False
TXN00009151,20250131,2025-01-31 04:24:00,ACC000895,CUST00841,BR0014,PRD001,Fee,Mobile App,-9300.25,INR,69542.58,False
TXN00009152,20230206,2023-02-06 23:27:00,ACC001490,CUST00116,BR0002,PRD001,Fee,Mobile App,-49518.66,INR,409738.36,False
TXN00009153,20240901,2024-09-01 12:27:00,ACC000919,CUST00256,BR0009,PRD001,Transfer,ATM,13203.05,INR,105429.89,False
TXN00009154,20220812,2022-08-12 16:56:00,ACC001279,CUST00217,BR0011,PRD006,Deposit,Branch,17480.95,INR,4647.89,False
TXN00009155,20230602,2023-06-02 21:46:00,ACC001316,CUST00719,BR0024,PRD007,Payment,Mobile App,-2803.63,INR,10673.04,False
TXN00009156,20230926,2023-09-26 02:29:00,ACC001404,CUST00873,BR0016,PRD008,Withdrawal,ATM,-3612.72,INR,345182.28,False
TXN00009157,20220824,2022-08-24 06:12:00,ACC000231,CUST00564,BR0024,PRD005,Withdrawal,POS,-11749.7,INR,45467.4,False
TXN00009158,20251221,2025-12-21 20:57:00,ACC000704,CUST00100,BR0019,PRD006,Interest Credit,POS,28004.44,INR,464946.39,False
TXN00009159,20220426,2022-04-26 10:10:00,ACC000167,CUST00279,BR0005,PRD009,Interest Credit,ATM,78240.6,INR,386429.73,False
TXN00009160,20250401,2025-04-01 11:01:00,ACC001149,CUST00967,BR0012,PRD005,Fee,Mobile App,-21997.6,INR,228504.93,False
TXN00009161,20220814,2022-08-14 07:28:00,ACC000291,CUST00437,BR0015,PRD009,Withdrawal,Branch,-43359.1,INR,289681.83,False
TXN00009162,20220818,2022-08-18 12:19:00,ACC000215,CUST00365,BR0018,PRD009,Withdrawal,Online,-15486.84,INR,457203.4,False
TXN00009163,20220701,2022-07-01 07:14:00,ACC001439,CUST00411,BR0022,PRD001,Deposit,POS,32936.54,INR,446482.8,False
TXN00009164,20250626,2025-06-26 21:27:00,ACC000388,CUST00178,BR0022,PRD009,Interest Credit,Online,13403.5,INR,19568.47,False
TXN00009165,20250903,2025-09-03 02:32:00,ACC000242,CUST00851,BR0022,PRD010,Withdrawal,Online,-49982.52,INR,326064.19,False
TXN00009166,20220729,2022-07-29 10:38:00,ACC000455,CUST00374,BR0013,PRD007,Interest Credit,Branch,38780.26,INR,123436.27,False
TXN00009167,20251116,2025-11-16 14:59:00,ACC000107,CUST00870,BR0011,PRD007,Refund,POS,5770.87,INR,296287.62,False
TXN00009168,20220406,2022-04-06 23:02:00,ACC000416,CUST00317,BR0018,PRD007,Transfer,Mobile App,40864.39,INR,313950.49,False
TXN00009169,20240612,2024-06-12 03:43:00,ACC000711,CUST00995,BR0012,PRD005,Payment,Mobile App,-3275.72,INR,420784.25,False
TXN00009170,20240126,2024-01-26 09:54:00,ACC000846,CUST00051,BR0017,PRD001,Payment,Branch,-9034.19,INR,490756.98,False
TXN00009171,20250114,2025-01-14 15:49:00,ACC001469,CUST00583,BR0004,PRD002,Payment,Online,-24832.88,INR,460693.75,False
TXN00009172,20230219,2023-02-19 19:44:00,ACC001123,CUST00344,BR0018,PRD009,Payment,Mobile App,-19504.19,INR,353756.16,False
TXN00009173,20230129,2023-01-29 20:08:00,ACC000427,CUST00490,BR0004,PRD008,Refund,Branch,72879.83,INR,268705.69,False
TXN00009174,20231127,2023-11-27 21:56:00,ACC001490,CUST00116,BR0002,PRD001,Refund,ATM,51063.19,INR,54327.5,False
TXN00009175,20240423,2024-04-23 06:46:00,ACC001240,CUST00106,BR0009,PRD007,Fee,Mobile App,-6782.5,INR,288237.66,False
TXN00009176,20230827,2023-08-27 09:08:00,ACC000762,CUST00081,BR0005,PRD006,Withdrawal,Branch,-48447.65,INR,164732.34,False
TXN00009177,20230805,2023-08-05 11:51:00,ACC000048,CUST00529,BR0018,PRD008,Payment,ATM,-11249.09,INR,197998.52,False
TXN00009178,20220513,2022-05-13 19:57:00,ACC000796,CUST00801,BR0005,PRD008,Transfer,POS,88124.5,INR,465656.82,False
TXN00009179,20240301,2024-03-01 12:07:00,ACC001332,CUST00718,BR0017,PRD009,Deposit,Branch,79901.43,INR,406633.31,False
TXN00009180,20231011,2023-10-11 00:52:00,ACC001284,CUST00174,BR0013,PRD001,Payment,Online,-46963.7,INR,54504.47,False
TXN00009181,20250830,2025-08-30 10:00:00,ACC000200,CUST00312,BR0021,PRD003,Fee,Branch,-35940.37,INR,312189.41,False
TXN00009182,20220809,2022-08-09 13:09:00,ACC000962,CUST00051,BR0002,PRD002,Withdrawal,Mobile App,-19793.9,INR,50893.47,False
TXN00009183,20240902,2024-09-02 00:23:00,ACC000719,CUST00839,BR0017,PRD009,Refund,POS,13034.39,INR,122315.63,False
TXN00009184,20241205,2024-12-05 08:05:00,ACC001497,CUST00671,BR0025,PRD008,Refund,Online,87411.96,INR,421299.43,False
TXN00009185,20250430,2025-04-30 05:16:00,ACC000482,CUST00992,BR0010,PRD007,Fee,Mobile App,-24820.3,INR,496481.02,False
TXN00009186,20251103,2025-11-03 19:54:00,ACC000667,CUST00084,BR0006,PRD001,Fee,POS,-29431.4,INR,353973.13,False
TXN00009187,20240227,2024-02-27 10:05:00,ACC001008,CUST00873,BR0007,PRD002,Refund,POS,30970.45,INR,266355.78,False
TXN00009188,20231122,2023-11-22 23:07:00,ACC000767,CUST00643,BR0021,PRD005,Payment,Mobile App,-10602.02,INR,14794.77,False
TXN00009189,20250919,2025-09-19 16:37:00,ACC001317,CUST00157,BR0023,PRD006,Fee,Online,-33098.97,INR,335510.77,False
TXN00009190,20220208,2022-02-08 19:19:00,ACC000991,CUST00616,BR0006,PRD003,Fee,Branch,-41418.72,INR,346989.31,False
TXN00009191,20250809,2025-08-09 22:45:00,ACC000259,CUST00833,BR0012,PRD010,Payment,Online,-38267.9,INR,66781.07,False
TXN00009192,20231121,2023-11-21 16:10:00,ACC001029,CUST00575,BR0001,PRD003,Deposit,ATM,67920.04,INR,48703.41,False
TXN00009193,20220611,2022-06-11 21:09:00,ACC001357,CUST00721,BR0011,PRD001,Refund,Online,71545.24,INR,74503.69,False
TXN00009194,20250916,2025-09-16 22:54:00,ACC000260,CUST00077,BR0015,PRD007,Refund,POS,95436.25,INR,311892.92,False
TXN00009195,20250201,2025-02-01 17:02:00,ACC001373,CUST00688,BR0021,PRD006,Payment,POS,-28716.11,INR,239166.37,False
TXN00009196,20220610,2022-06-10 15:42:00,ACC000648,CUST00158,BR0005,PRD005,Withdrawal,Branch,-13110.45,INR,293274.39,False
TXN00009197,20241213,2024-12-13 20:02:00,ACC001354,CUST00997,BR0002,PRD006,Fee,Mobile App,-37440.12,INR,35354.08,False
TXN00009198,20241123,2024-11-23 03:29:00,ACC000242,CUST00851,BR0022,PRD010,Interest Credit,POS,15179.12,INR,266941.4,False
TXN00009199,20220830,2022-08-30 22:40:00,ACC001096,CUST00964,BR0024,PRD003,Interest Credit,Branch,52054.08,INR,217272.18,False
TXN00009200,20240824,2024-08-24 15:17:00,ACC000866,CUST00996,BR0009,PRD001,Payment,ATM,-30589.09,INR,80103.89,False
TXN00009201,20240608,2024-06-08 09:19:00,ACC000467,CUST00331,BR0021,PRD005,Fee,Online,-46232.7,INR,199875.91,False
TXN00009202,20220423,2022-04-23 10:19:00,ACC001164,CUST00892,BR0007,PRD005,Interest Credit,POS,75836.11,INR,363486.84,False
TXN00009203,20241010,2024-10-10 02:28:00,ACC000939,CUST00382,BR0011,PRD008,Refund,Branch,6779.32,INR,147274.39,False
TXN00009204,20221114,2022-11-14 20:04:00,ACC001319,CUST00712,BR0003,PRD005,Interest Credit,Online,30977.67,INR,466178.62,False
TXN00009205,20220123,2022-01-23 02:43:00,ACC000250,CUST00703,BR0009,PRD003,Transfer,POS,33524.23,INR,440628.82,False
TXN00009206,20240403,2024-04-03 21:33:00,ACC000470,CUST00162,BR0003,PRD008,Withdrawal,Branch,-4779.97,INR,349845.69,False
TXN00009207,20250215,2025-02-15 03:58:00,ACC000082,CUST00751,BR0021,PRD005,Transfer,Online,82590.56,INR,196587.52,False
TXN00009208,20231202,2023-12-02 01:29:00,ACC000120,CUST00146,BR0023,PRD008,Payment,Mobile App,-6439.24,INR,256249.06,False
TXN00009209,20241015,2024-10-15 09:47:00,ACC000145,CUST00077,BR0015,PRD009,Payment,Branch,-43872.15,INR,320400.64,False
TXN00009210,20250520,2025-05-20 23:45:00,ACC000069,CUST00804,BR0014,PRD009,Deposit,Online,33684.86,INR,478109.06,False
TXN00009211,20251212,2025-12-12 05:30:00,ACC001482,CUST00859,BR0007,PRD003,Refund,ATM,13474.37,INR,311031.44,False
TXN00009212,20250210,2025-02-10 03:54:00,ACC001097,CUST00688,BR0022,PRD002,Fee,Mobile App,-27235.91,INR,470235.22,False
TXN00009213,20241203,2024-12-03 15:10:00,ACC000582,CUST00704,BR0011,PRD005,Refund,Online,87242.79,INR,262393.27,False
TXN00009214,20220508,2022-05-08 10:31:00,ACC000318,CUST00141,BR0002,PRD005,Transfer,Online,79640.04,INR,349601.99,False
TXN00009215,20240525,2024-05-25 07:13:00,ACC000223,CUST00179,BR0018,PRD007,Refund,Mobile App,96473.53,INR,175846.5,False
TXN00009216,20220607,2022-06-07 17:11:00,ACC000407,CUST00577,BR0021,PRD002,Withdrawal,ATM,-12819.34,INR,274153.2,False
TXN00009217,20240406,2024-04-06 08:24:00,ACC001001,CUST00991,BR0025,PRD006,Deposit,Mobile App,39760.51,INR,383023.66,False
TXN00009218,20251118,2025-11-18 19:40:00,ACC001256,CUST00537,BR0021,PRD005,Interest Credit,ATM,75215.43,INR,154972.39,False
TXN00009219,20240501,2024-05-01 04:21:00,ACC000833,CUST00148,BR0025,PRD008,Fee,Mobile App,-1650.01,INR,331268.39,False
TXN00009220,20230527,2023-05-27 10:47:00,ACC001296,CUST00548,BR0020,PRD003,Deposit,Online,19015.72,INR,209137.23,False
TXN00009221,20220214,2022-02-14 03:13:00,ACC001343,CUST00117,BR0008,PRD010,Payment,Mobile App,-47765.66,INR,408284.34,False
TXN00009222,20250205,2025-02-05 18:17:00,ACC001262,CUST00351,BR0012,PRD004,Transfer,Online,82115.44,INR,232547.33,False
TXN00009223,20220807,2022-08-07 10:42:00,ACC001022,CUST00008,BR0009,PRD010,Withdrawal,Mobile App,-15602.6,INR,194897.45,False
TXN00009224,20230319,2023-03-19 10:04:00,ACC001095,CUST00929,BR0006,PRD007,Refund,Branch,91147.24,INR,312172.11,False
TXN00009225,20221111,2022-11-11 07:25:00,ACC000512,CUST00582,BR0004,PRD010,Interest Credit,ATM,20267.64,INR,308501.48,False
TXN00009226,20220626,2022-06-26 09:17:00,ACC000884,CUST00453,BR0017,PRD005,Deposit,Mobile App,98274.29,INR,56644.54,False
TXN00009227,20220816,2022-08-16 15:42:00,ACC001184,CUST00647,BR0007,PRD009,Fee,Branch,-34348.78,INR,287691.43,False
TXN00009228,20220924,2022-09-24 22:39:00,ACC000560,CUST00396,BR0005,PRD009,Transfer,Mobile App,62291.78,INR,39272.23,False
TXN00009229,20240519,2024-05-19 09:05:00,ACC001257,CUST00346,BR0021,PRD002,Refund,POS,45459.4,INR,140748.74,False
